,Year,Type,Country,Sex ,Age,Fatal (Y/N),Month,Day,date_clean,Age_clean,Species_clean_2,Time_clean,Activity_clean_1,Activity_clean_2
1028,2010,Unprovoked,australia,M,,N,05,18,2010-05-18,,other/NA,P.M.,surfing,surfing
1029,2010,Unprovoked,madagascar,M,59,N,05,03,2010-05-03,59.0,other/NA,,scuba diving,scuba diving
1030,2010,Unprovoked,usa,F,10,N,05,01,2010-05-01,10.0,other/NA,A.M.,wading,wading
1031,2010,Provoked,usa,M,29,N,04,28,2010-04-28,29.0,other/NA,A.M.,measuring,Other
1032,2010,Unprovoked,usa,M,68,N,04,19,2010-04-19,68.0,other/NA,P.M.,surfing,surfing
1033,2010,Unprovoked,south africa,M,35,N,04,13,2010-04-13,35.0,other/NA,,surfing,surfing
1034,2010,Unprovoked,egypt,M,24,N,04,04,2010-04-04,24.0,other/NA,,swimming,swimming
1035,2010,Unprovoked,reunion,M,34,N,03,27,2010-03-27,34.0,other/NA,,surfing,surfing
1036,2010,Unprovoked,new zealand,M,,N,02,19,2010-02-19,,other/NA,P.M.,swimming,swimming
1037,2010,Unprovoked,south africa,M,,N,02,16,2010-02-16,,other/NA,P.M.,surfing,surfing
1038,2010,Unprovoked,fiji,M,19,Y,02,15,2010-02-15,19.0,other/NA,,scuba diving,scuba diving
1039,2010,Unprovoked,australia,F,60,N,02,13,2010-02-13,60.0,other/NA,,snorkeling,snorkeling
1040,2010,Unprovoked,australia,M,46,N,02,11,2010-02-11,46.0,other/NA,P.M.,surfing,surfing
1041,2010,Provoked,new zealand,M,,N,02,06,2010-02-06,,other/NA,P.M.,spearfishing,spearfishing
1042,2010,Unprovoked,australia,M,18,N,02,06,2010-02-06,18.0,white shark,P.M.,body boarding,body boarding
1043,2010,Provoked,usa,M,,N,02,06,2010-02-06,,other/NA,,surf fishing,Other
1044,2010,Invalid,guam,M,31,UNKNOWN,02,04,2010-02-04,31.0,other/NA,P.M.,spearfishing,spearfishing
1045,2010,Unprovoked,usa,M,38,Y,02,03,2010-02-03,38.0,other/NA,A.M.,kite boarding,Other
1046,2010,Provoked,new zealand,F,14,N,02,01,2010-02-01,14.0,other/NA,A.M.,boogie boarding,boogie boarding
1047,2010,Unprovoked,brazil,M,29,N,01,30,2010-01-30,29.0,other/NA,,surfing,surfing
1048,2010,Unprovoked,australia,M,,N,01,27,2010-01-27,,other/NA,A.M.,surfing,surfing
1049,2010,Unprovoked,united arab emirates (uae),M,54,N,01,22,2010-01-22,54.0,other/NA,P.M.,surfing,surfing
1050,2010,Unprovoked,australia,M,,N,01,22,2010-01-22,,other/NA,,surfing,surfing
1051,2010,Unprovoked,south africa,M,37,Y,01,12,2010-01-12,37.0,white shark,P.M.,standing,standing
1052,2010,Unprovoked,australia,F,9,N,01,09,2010-01-09,,other/NA,A.M.,snorkeling,snorkeling
1053,2010,Unprovoked,vietnam,F,,N,01,09,2010-01-09,,other/NA,P.M.,,Other
1054,2010,Unprovoked,vietnam,M,,N,01,09,2010-01-09,,other/NA,P.M.,,Other
1055,2010,Unprovoked,vietnam,M,,N,01,09,2010-01-09,,other/NA,,bathing,bathing
1056,2010,Unprovoked,usa,M,32,N,01,06,2010-01-06,32.0,other/NA,,spearfishing,spearfishing
1057,2010,Unprovoked,south africa,M,,N,01,05,2010-01-05,,other/NA,A.M.,surfing,surfing
1058,2009,Unprovoked,south africa,M,20,N,12,29,2009-12-29,20.0,other/NA,A.M.,wading,wading
1059,2009,Provoked,australia,M,55,N,12,26,2009-12-26,55.0,other/NA,P.M.,swimming,swimming
1060,2009,Unprovoked,mozambique,M,27,N,12,22,2009-12-22,27.0,other/NA,P.M.,swimming,swimming
1061,2009,Boat,australia,M,,N,12,20,2009-12-20,,other/NA,A.M.,kayaking,Other
1062,2009,Unprovoked,australia,M,18,N,12,20,2009-12-20,18.0,bull shark,,spearfishing,spearfishing
1063,2009,Unprovoked,south africa,M,22,Y,12,18,2009-12-18,22.0,other/NA,P.M.,paddling,Other
1064,2009,Invalid,south africa,M,,UNKNOWN,12,18,2009-12-18,,other/NA,,surfing,surfing
1065,2009,Unprovoked,new zealand,M,24,Y,12,16,2009-12-16,24.0,white shark,,swimming,swimming
1066,2009,Unprovoked,australia,M,39,N,12,13,2009-12-13,39.0,other/NA,,surfing,surfing
1067,2009,Boat,australia,,,N,12,12,2009-12-12,,white shark,,rowing,Other
1068,2009,Provoked,usa,M,58,N,12,06,2009-12-06,58.0,other/NA,P.M.,diving,diving
1069,2009,Invalid,usa,M,49,UNKNOWN,11,25,2009-11-25,49.0,other/NA,P.M.,surfing,surfing
1070,2009,Unprovoked,usa,M,10,N,11,24,2009-11-24,10.0,other/NA,A.M.,wading,wading
1071,2009,Unprovoked,usa,M,31,N,11,16,2009-11-16,31.0,other/NA,A.M.,fishing,fishing
1072,2009,Unprovoked,usa,M,22,N,11,16,2009-11-16,22.0,other/NA,A.M.,surfing,surfing
1073,2009,Unprovoked,usa,F,27,N,11,13,2009-11-13,27.0,other/NA,P.M.,surfing,surfing
1074,2009,Unprovoked,usa,M,18,N,11,11,2009-11-11,18.0,other/NA,,surfing,surfing
1075,2009,Unprovoked,australia,M,25,N,11,08,2009-11-08,25.0,other/NA,P.M.,kayaking,Other
1076,2009,Unprovoked,usa,M,21,N,11,05,2009-11-05,21.0,other/NA,A.M.,surfing,surfing
1077,2009,Boat,australia,M,27,N,10,30,2009-10-30,27.0,white shark,,kayaking,Other
1078,2009,Unprovoked,mozambique,M,,N,10,29,2009-10-29,,other/NA,,spearfishing,spearfishing
1079,2009,Unprovoked,australia,F,17,N,10,28,2009-10-28,17.0,other/NA,P.M.,boarding,Other
1080,2009,Unprovoked,usa,M,,N,10,24,2009-10-24,,other/NA,P.M.,surfing,surfing
1081,2009,Unprovoked,usa,M,54,N,10,19,2009-10-19,54.0,other/NA,,surfing,surfing
1082,2009,Unprovoked,panama,F,10,N,10,18,2009-10-18,10.0,other/NA,A.M.,wading,wading
1083,2009,Provoked,scotland,M,23,N,10,17,2009-10-17,23.0,other/NA,,diving,diving
1084,2009,Unprovoked,australia,M,23,N,10,14,2009-10-14,23.0,bull shark,A.M.,diving,diving
1085,2009,Unprovoked,usa,M,,N,10,09,2009-10-09,,other/NA,P.M.,surfing,surfing
1086,2009,Provoked,united kingdom,M,39,N,10,02,2009-10-02,39.0,other/NA,,fishing,fishing
1087,2009,Unprovoked,usa,M,,N,09,26,2009-09-26,,bull shark,P.M.,swimming,swimming
1088,2009,Unprovoked,vietnam,M,,N,09,18,2009-09-18,,other/NA,P.M.,,Other
1089,2009,Provoked,somalia,M,,N,09,15,2009-09-15,,other/NA,A.M.,fishing,fishing
1090,2009,Provoked,brazil,M,34,Y,09,13,2009-09-13,34.0,other/NA,A.M.,,Other
1091,2009,Invalid,usa,M,60,Y,09,12,2009-09-12,60.0,other/NA,P.M.,swimming,swimming
1092,2009,Unprovoked,brazil,M,15,Y,09,07,2009-09-07,15.0,other/NA,,swimming,swimming
1093,2009,Invalid,nevis,M,,UNKNOWN,09,02,2009-09-02,,other/NA,P.M.,swimming,swimming
1094,2009,Provoked,solomon islands,M,,N,09,01,2009-09-01,,other/NA,,fishing,fishing
1095,2009,Unprovoked,usa,M,,N,08,30,2009-08-30,,other/NA,A.M.,surfing,surfing
1096,2009,Unprovoked,south africa,M,25,Y,08,29,2009-08-29,25.0,white shark,P.M.,surfing,surfing
1097,2009,Unprovoked,usa,F,22,N,08,25,2009-08-25,22.0,white shark,,swimming,swimming
1098,2009,Unprovoked,south africa,M,,N,08,11,2009-08-11,,white shark,A.M.,body boarding,body boarding
1099,2009,Unprovoked,usa,M,26,N,08,10,2009-08-10,26.0,other/NA,A.M.,swimming,swimming
1100,2009,Unprovoked,usa,M,,N,08,06,2009-08-06,,tiger shark,P.M.,surfing,surfing
1101,2009,Unprovoked,usa,M,56,N,08,01,2009-08-01,56.0,bull shark,P.M.,wade fishing,Other
1102,2009,Unprovoked,bahamas,M,14,N,07,31,2009-07-31,14.0,bull shark,A.M.,spearfishing,spearfishing
1103,2009,Unprovoked,australia,M,14,N,07,30,2009-07-30,14.0,other/NA,,surfing,surfing
1104,2009,Unprovoked,vietnam,F,41,N,07,29,2009-07-29,41.0,other/NA,A.M.,swimming,swimming
1105,2009,Unprovoked,kenya,M,,Y,07,24,2009-07-24,,other/NA,A.M.,washing,Other
1106,2009,Unprovoked,usa,F,14,N,07,24,2009-07-24,14.0,other/NA,,wading,wading
1107,2009,Invalid,spain,F,11,UNKNOWN,07,24,2009-07-24,11.0,other/NA,,swimming,swimming
1108,2009,Unprovoked,usa,F,26,N,07,22,2009-07-22,26.0,other/NA,A.M.,swimming,swimming
1109,2009,Unprovoked,usa,F,19,N,07,22,2009-07-22,19.0,other/NA,P.M.,swimming,swimming
1110,2009,Unprovoked,vietnam,M,57,N,07,18,2009-07-18,57.0,other/NA,P.M.,swimming,swimming
1111,2009,Provoked,bahamas,M,,N,07,11,2009-07-11,,other/NA,P.M.,spearfishing,spearfishing
1112,2009,Unprovoked,usa,M,,N,07,11,2009-07-11,,other/NA,,surfing,surfing
1113,2009,Unprovoked,south africa,M,37,N,07,07,2009-07-07,37.0,other/NA,A.M.,surfing,surfing
1114,2009,Unprovoked,usa,F,12,N,07,05,2009-07-05,12.0,other/NA,,boogie boarding,boogie boarding
1115,2009,Provoked,usa,F,43,N,07,04,2009-07-04,43.0,other/NA,,swimming,swimming
1116,2009,Unprovoked,australia,M,52,N,06,27,2009-06-27,52.0,other/NA,A.M.,surfing,surfing
1117,2009,Invalid,usa,M,26,UNKNOWN,06,21,2009-06-21,26.0,other/NA,P.M.,surfing,surfing
1118,2009,Invalid,usa,M,14,UNKNOWN,06,16,2009-06-16,14.0,other/NA,A.M.,crawling,Other
1119,2009,Provoked,vietnam,M,,N,06,14,2009-06-14,,white shark,,fishing,fishing
1120,2009,Unprovoked,egypt,M,,N,06,02,2009-06-02,,other/NA,,scuba diving,scuba diving
1121,2009,Unprovoked,egypt,M,,N,06,02,2009-06-02,,other/NA,P.M.,scuba diving,scuba diving
1122,2009,Unprovoked,egypt,F,50,Y,06,01,2009-06-01,50.0,other/NA,,snorkeling,snorkeling
1123,2009,Provoked,taiwan,M,46,N,05,31,2009-05-31,46.0,other/NA,A.M.,fishing,fishing
1124,2009,Provoked,usa,M,,N,05,25,2009-05-25,,other/NA,,swimming,swimming
1125,2009,Unprovoked,usa,M,31,N,05,17,2009-05-17,31.0,other/NA,,surfing,surfing
1126,2009,Unprovoked,usa,M,49,N,05,16,2009-05-16,49.0,other/NA,A.M.,surfing,surfing
1127,2009,Unprovoked,usa,M,55,N,05,16,2009-05-16,55.0,other/NA,A.M.,surfing,surfing
1128,2009,Provoked,guam,M,27,N,05,12,2009-05-12,27.0,blacktip shark,P.M.,spearfishing,spearfishing
1129,2009,Provoked,bahamas,M,48,N,05,06,2009-05-06,48.0,other/NA,,spearfishing,spearfishing
1130,2009,Unprovoked,usa,F,,N,04,28,2009-04-28,,other/NA,P.M.,,Other
1131,2009,Unprovoked,usa,M,,N,04,25,2009-04-25,,other/NA,,surfing,surfing
1132,2009,Unprovoked,usa,M,20,N,04,21,2009-04-21,20.0,other/NA,,surfing,surfing
1133,2009,Unprovoked,philippines,M,23,N,04,20,2009-04-20,23.0,other/NA,,swimming,swimming
1134,2009,Unprovoked,usa,M,52,N,04,19,2009-04-19,52.0,other/NA,,surfing,surfing
1135,2009,Unprovoked,usa,M,31,N,04,17,2009-04-17,31.0,other/NA,,surfing,surfing
1136,2009,Invalid,usa,M,49,UNKNOWN,04,11,2009-04-11,49.0,other/NA,,spearfishing,spearfishing
1137,2009,Unprovoked,australia,M,40,N,04,12,2009-04-12,40.0,other/NA,,surf skiing,Other
1138,2009,Invalid,south africa,M,24,UNKNOWN,04,06,2009-04-06,24.0,other/NA,A.M.,swimming,swimming
1139,2009,Unprovoked,usa,M,,N,04,06,2009-04-06,,white shark,P.M.,spearfishing,spearfishing
1140,2009,Unprovoked,usa,M,15,N,04,03,2009-04-03,15.0,other/NA,A.M.,wading,wading
1141,2009,Provoked,south africa,M,59,N,03,27,2009-03-27,59.0,other/NA,,fishing,fishing
1142,2009,Unprovoked,south africa,M,16,Y,03,21,2009-03-21,16.0,other/NA,P.M.,surfing,surfing
1143,2009,Unprovoked,australia,M,17,N,03,20,2009-03-20,17.0,bronze whaler shark,A.M.,surfing,surfing
1144,2009,Unprovoked,australia,M,,N,03,19,2009-03-19,,other/NA,A.M.,surfing,surfing
1145,2009,Unprovoked,australia,F,,N,03,19,2009-03-19,,other/NA,A.M.,surfing,surfing
1146,2009,Unprovoked,usa,F,17,N,03,18,2009-03-18,17.0,other/NA,A.M.,surfing,surfing
1147,2009,Unprovoked,malaysia,F,,N,03,17,2009-03-17,,other/NA,P.M.,feeding,Other
1148,2009,Unprovoked,usa,M,61,N,03,17,2009-03-17,61.0,other/NA,A.M.,swimming,swimming
1149,2009,Provoked,australia,M,21,N,03,16,2009-03-16,21.0,other/NA,P.M.,wading,wading
1150,2009,Unprovoked,new caledonia,M,19,Y,03,06,2009-03-06,19.0,other/NA,A.M.,surfing,surfing
1151,2009,Provoked,south africa,M,40,N,03,02,2009-03-02,40.0,other/NA,A.M.,fishing,fishing
1152,2009,Boat,new zealand,M,,N,03,01,2009-03-01,,other/NA,A.M.,fishing,fishing
1153,2009,Unprovoked,australia,M,15,N,03,01,2009-03-01,15.0,other/NA,A.M.,surfing,surfing
1154,2009,Unprovoked,australia,M,,N,02,22,2009-02-22,,other/NA,A.M.,fishing,fishing
1155,2009,Unprovoked,australia,M,,N,02,18,2009-02-18,,other/NA,,surfing,surfing
1156,2009,Unprovoked,australia,M,33,N,02,12,2009-02-12,33.0,white shark,,surfing,surfing
1157,2009,Unprovoked,australia,M,31,N,02,11,2009-02-11,31.0,bull shark,P.M.,diving,diving
1158,2009,Sea Disaster,usa,M,,Y,02,08,2009-02-08,,other/NA,,,Other
1159,2009,Unprovoked,australia,M,41,N,02,07,2009-02-07,41.0,white shark,A.M.,surfing,surfing
1160,2009,Unprovoked,australia,M,,N,02,07,2009-02-07,,other/NA,A.M.,surfing,surfing
1161,2009,Provoked,azores,M,49,N,01,27,2009-01-27,49.0,other/NA,P.M.,fishing,fishing
1162,2009,Invalid,brazil,M,17,UNKNOWN,01,26,2009-01-26,17.0,other/NA,P.M.,,Other
1163,2009,Unprovoked,cuba,M,15,N,01,25,2009-01-25,15.0,bull shark,P.M.,spearfishing,spearfishing
1164,2009,Boat,new zealand,,,N,01,24,2009-01-24,,other/NA,,fishing,fishing
1165,2009,Unprovoked,australia,M,19,N,01,24,2009-01-24,19.0,other/NA,,swimming,swimming
1166,2009,Unprovoked,south africa,M,25,Y,01,24,2009-01-24,25.0,tiger shark,A.M.,swimming,swimming
1167,2009,Invalid,brazil,M,17,UNKNOWN,01,23,2009-01-23,17.0,other/NA,P.M.,swimming,swimming
1168,2009,Boat,australia,M,,N,01,18,2009-01-18,,white shark,A.M.,fishing,fishing
1169,2009,Unprovoked,new zealand,M,,N,01,16,2009-01-16,,other/NA,,surfing,surfing
1170,2009,Unprovoked,south africa,,,Y,01,13,2009-01-13,,white shark,P.M.,,Other
1171,2009,Unprovoked,australia,M,24,N,01,12,2009-01-12,24.0,other/NA,,snorkeling,snorkeling
1172,2009,Unprovoked,australia,F,13,N,01,11,2009-01-11,13.0,white shark,P.M.,surfing,surfing
1173,2009,Unprovoked,australia,M,31,N,01,11,2009-01-11,31.0,white shark,A.M.,surfing,surfing
1174,2009,Boat,new zealand,,,N,01,10,2009-01-10,,other/NA,A.M.,fishing,fishing
1175,2009,Unprovoked,ecuador,M,22,N,01,10,2009-01-10,22.0,other/NA,,surfing,surfing
1176,2009,Unprovoked,new zealand,M,49,N,01,06,2009-01-06,49.0,other/NA,P.M.,swimming,swimming
1177,2009,Unprovoked,cuba,,,N,01,01,2009-01-01,,bull shark,P.M.,spearfishing,spearfishing
1178,2008,Invalid,australia,,,UNKNOWN,12,30,2008-12-30,,other/NA,P.M.,crabbing,Other
1179,2008,Boat,australia,,,N,12,27,2008-12-27,,other/NA,,,Other
1180,2008,Unprovoked,australia,M,10,N,12,27,2008-12-27,10.0,other/NA,,boogie boarding,boogie boarding
1181,2008,Boat,australia,M,29,N,12,27,2008-12-27,29.0,white shark,P.M.,kayaking,Other
1182,2008,Unprovoked,australia,M,51,Y,12,27,2008-12-27,51.0,white shark,P.M.,snorkeling,snorkeling
1183,2008,Boat,usa,M,,N,12,20,2008-12-20,,white shark,P.M.,kayaking,Other
1184,2008,Unprovoked,new zealand,M,,N,12,14,2008-12-14,,bronze whaler shark,,fishing,fishing
1185,2008,Provoked,south africa,M,15,N,12,10,2008-12-10,15.0,other/NA,P.M.,fishing,fishing
1186,2008,Boat,australia,,,N,12,06,2008-12-06,,white shark,A.M.,fishing,fishing
1187,2008,Unprovoked,mozambique,M,,Y,12,01,2008-12-01,,other/NA,P.M.,spearfishing,spearfishing
1188,2008,Unprovoked,egypt,F,,N,11,28,2008-11-28,,other/NA,,scuba diving,scuba diving
1189,2008,Sea Disaster,philippines,M,,N,11,25,2008-11-25,,other/NA,P.M.,sinking,Other
1190,2008,Unprovoked,ecuador,F,,N,11,24,2008-11-24,,other/NA,A.M.,,Other
1191,2008,Boat,australia,M,,N,11,09,2008-11-09,,bronze whaler shark,,fishing,fishing
1192,2008,Sea Disaster,taiwan,M,45,Y,11,09,2008-11-09,45.0,other/NA,A.M.,fishing,fishing
1193,2008,Unprovoked,philippines,M,39,Y,11,06,2008-11-06,39.0,other/NA,A.M.,fishing,fishing
1194,2008,Provoked,australia,M,34,N,10,22,2008-10-22,34.0,other/NA,,scuba diving,scuba diving
1195,2008,Unprovoked,new caledonia,M,24,N,10,21,2008-10-21,24.0,other/NA,,spearfishing,spearfishing
1196,2008,Provoked,australia,M,50,N,10,12,2008-10-12,50.0,other/NA,,fishing,fishing
1197,2008,Unprovoked,australia,M,15,N,10,11,2008-10-11,15.0,other/NA,P.M.,surfing,surfing
1198,2008,Unprovoked,usa,M,11,N,10,08,2008-10-08,11.0,other/NA,P.M.,fishing,fishing
1199,2008,Unprovoked,croatia,M,43,N,10,06,2008-10-06,43.0,white shark,P.M.,spearfishing,spearfishing
1200,2008,Unprovoked,usa,M,44,N,09,28,2008-09-28,44.0,other/NA,,surfing,surfing
1201,2008,Unprovoked,usa,M,40,N,09,28,2008-09-28,40.0,other/NA,A.M.,surfing,surfing
1202,2008,Provoked,australia,M,43,N,09,15,2008-09-15,43.0,bronze whaler shark,,swimming,swimming
1203,2008,Unprovoked,usa,M,32,N,09,14,2008-09-14,32.0,other/NA,P.M.,swimming,swimming
1204,2008,Unprovoked,usa,M,40,N,09,09,2008-09-09,40.0,tiger shark,A.M.,surfing,surfing
1205,2008,Unprovoked,usa,M,,N,09,08,2008-09-08,,white shark,P.M.,surfing,surfing
1206,2008,Unprovoked,australia,M,51,N,09,07,2008-09-07,51.0,other/NA,,surfing,surfing
1207,2008,Unprovoked,usa,M,43,N,09,06,2008-09-06,43.0,other/NA,,surfing,surfing
1208,2008,Unprovoked,usa,M,15,N,09,06,2008-09-06,15.0,other/NA,P.M.,surfing,surfing
1209,2008,Unprovoked,usa,M,52,N,09,01,2008-09-01,52.0,other/NA,A.M.,surfing,surfing
1210,2008,Unprovoked,usa,M,,N,09,01,2008-09-01,,other/NA,A.M.,surfing,surfing
1211,2008,Unprovoked,australia,M,29,N,08,30,2008-08-30,29.0,other/NA,,surfing,surfing
1212,2008,Invalid,usa,M,27,UNKNOWN,08,30,2008-08-30,27.0,other/NA,A.M.,swimming,swimming
1213,2008,Provoked,england,M,52,N,08,30,2008-08-30,52.0,other/NA,A.M.,fishing,fishing
1214,2008,Unprovoked,usa,M,19,N,08,28,2008-08-28,19.0,other/NA,A.M.,surfing,surfing
1215,2008,Unprovoked,usa,M,26,N,08,27,2008-08-27,26.0,other/NA,,surfing,surfing
1216,2008,Unprovoked,usa,M,20,N,08,24,2008-08-24,20.0,other/NA,,swimming,swimming
1217,2008,Invalid,usa,F,20,UNKNOWN,08,22,2008-08-22,20.0,other/NA,P.M.,surfing,surfing
1218,2008,Unprovoked,usa,M,47,N,08,20,2008-08-20,47.0,other/NA,A.M.,swimming,swimming
1219,2008,Invalid,usa,M,7,UNKNOWN,08,18,2008-08-18,,other/NA,P.M.,,Other
1220,2008,Unprovoked,usa,F,38,N,08,16,2008-08-16,38.0,bull shark,,treading,Other
1221,2008,Unprovoked,usa,F,13,N,08,12,2008-08-12,13.0,other/NA,,wading,wading
1222,2008,Unprovoked,usa,M,,N,08,11,2008-08-11,,tiger shark,,diving,diving
1223,2008,Unprovoked,australia,M,31,N,07,30,2008-07-30,31.0,white shark,A.M.,surfing,surfing
1224,2008,Unprovoked,south africa,M,,N,07,30,2008-07-30,,white shark,A.M.,,Other
1225,2008,Unprovoked,panama,M,,N,07,27,2008-07-27,,other/NA,,swimming or surfing,Other
1226,2008,Unprovoked,mexico,M,33,N,07,26,2008-07-26,33.0,other/NA,P.M.,swimming,swimming
1227,2008,Unprovoked,usa,M,,N,07,26,2008-07-26,,other/NA,,swimming,swimming
1228,2008,Unprovoked,usa,M,17,N,07,25,2008-07-25,17.0,other/NA,A.M.,surfing,surfing
1229,2008,Unprovoked,usa,F,44,N,07,25,2008-07-25,44.0,other/NA,P.M.,snorkeling,snorkeling
1230,2008,Unprovoked,usa,M,9,N,07,24,2008-07-24,,other/NA,P.M.,wading,wading
1231,2008,Unprovoked,usa,F,8,N,07,24,2008-07-24,,other/NA,A.M.,wading,wading
1232,2008,Provoked,usa,M,15,N,07,23,2008-07-23,15.0,other/NA,A.M.,surfing,surfing
1233,2008,Unprovoked,usa,M,16,N,07,19,2008-07-19,16.0,other/NA,,wading,wading
1234,2008,Unprovoked,egypt,M,,N,07,18,2008-07-18,,other/NA,P.M.,diving,diving
1235,2008,Invalid,usa,M,52,UNKNOWN,07,13,2008-07-13,52.0,other/NA,,body surfing,body surfing
1236,2008,Unprovoked,usa,M,24,N,07,11,2008-07-11,24.0,other/NA,,surfing,surfing
1237,2008,Unprovoked,usa,F,14,N,07,09,2008-07-09,14.0,other/NA,,swimming,swimming
1238,2008,Unprovoked,usa,F,17,N,07,05,2008-07-05,17.0,other/NA,,,Other
1239,2008,Boat,united kingdom,M,16,N,07,01,2008-07-01,16.0,other/NA,A.M.,rowing,Other
1240,2008,Invalid,usa,M,53,UNKNOWN,06,28,2008-06-28,53.0,other/NA,,wading,wading
1241,2008,Unprovoked,bahamas,M,42,N,06,28,2008-06-28,42.0,bull shark,P.M.,spearfishing,spearfishing
1242,2008,Unprovoked,south africa,M,46,N,06,28,2008-06-28,46.0,white shark,,surf skiing,Other
1243,2008,Unprovoked,south africa,M,,N,06,26,2008-06-26,,white shark,,spearfishing,spearfishing
1244,2008,Unprovoked,usa,M,29,N,06,26,2008-06-26,29.0,other/NA,,surfing,surfing
1245,2008,Unprovoked,usa,M,37,N,06,26,2008-06-26,37.0,other/NA,A.M.,swimming,swimming
1246,2008,Unprovoked,brazil,M,,N,06,24,2008-06-24,,other/NA,,surfing,surfing
1247,2008,Boat,usa,F,40,N,06,21,2008-06-21,40.0,white shark,P.M.,kayaking,Other
1248,2008,Unprovoked,usa,F,35,N,06,20,2008-06-20,35.0,other/NA,A.M.,wading,wading
1249,2008,Unprovoked,brazil,M,14,N,06,11,2008-06-11,14.0,other/NA,,surfing,surfing
1250,2008,Unprovoked,usa,M,40,N,06,07,2008-06-07,40.0,other/NA,,body surfing,body surfing
1251,2008,Boat,scotland,,,N,06,02,2008-06-02,,other/NA,,fishing,fishing
1252,2008,Unprovoked,usa,F,15,N,06,01,2008-06-01,15.0,other/NA,P.M.,body surfing,body surfing
1253,2008,Unprovoked,brazil,M,14,N,06,01,2008-06-01,14.0,bull shark,P.M.,swimming,swimming
1254,2008,Unprovoked,usa,M,9,N,05,26,2008-05-26,,other/NA,A.M.,surfing,surfing
1255,2008,Sea Disaster,bahamas,M,,N,05,24,2008-05-24,,tiger shark,A.M.,,Other
1256,2008,Unprovoked,mexico,M,49,N,05,24,2008-05-24,49.0,other/NA,A.M.,surfing,surfing
1257,2008,Unprovoked,mexico,M,21,Y,05,23,2008-05-23,21.0,other/NA,,surfing,surfing
1258,2008,Unprovoked,fiji,M,28,Y,05,14,2008-05-14,28.0,other/NA,P.M.,night diving,Other
1259,2008,Unprovoked,australia,M,37,N,05,10,2008-05-10,37.0,white shark,A.M.,swimming,swimming
1260,2008,Unprovoked,new caledonia,M,40,N,05,07,2008-05-07,40.0,other/NA,A.M.,fishing,fishing
1261,2008,Unprovoked,usa,M,6,N,05,07,2008-05-07,,other/NA,P.M.,wading,wading
1262,2008,Provoked,south africa,M,24,N,05,01,2008-05-01,24.0,other/NA,A.M.,fishing,fishing
1263,2008,Unprovoked,mexico,M,24,Y,04,28,2008-04-28,24.0,tiger shark,A.M.,surfing,surfing
1264,2008,Unprovoked,usa,M,18,N,04,28,2008-04-28,18.0,other/NA,P.M.,surfing,surfing
1265,2008,Unprovoked,usa,M,24,N,04,27,2008-04-27,24.0,other/NA,A.M.,surfing,surfing
1266,2008,Unprovoked,new caledonia,M,32,N,04,26,2008-04-26,32.0,bull shark,A.M.,swimming,swimming
1267,2008,Provoked,usa,M,21,N,04,26,2008-04-26,21.0,other/NA,A.M.,surfing,surfing
1268,2008,Unprovoked,usa,M,66,Y,04,25,2008-04-25,66.0,white shark,A.M.,swimming,swimming
1269,2008,Unprovoked,usa,M,14,N,04,20,2008-04-20,14.0,other/NA,,surfing,surfing
1270,2008,Unprovoked,australia,M,,UNKNOWN,04,20,2008-04-20,,tiger shark,,,Other
1271,2008,Invalid,south africa,M,,UNKNOWN,04,19,2008-04-19,,tiger shark,P.M.,diving,diving
1272,2008,Invalid,mexico,M,32,UNKNOWN,04,18,2008-04-18,32.0,other/NA,,swimming,swimming
1273,2008,Invalid,australia,M,19,UNKNOWN,04,17,2008-04-17,19.0,other/NA,A.M.,surfing,surfing
1274,2008,Unprovoked,usa,M,30,N,04,15,2008-04-15,30.0,other/NA,A.M.,surfing,surfing
1275,2008,Unprovoked,fiji,M,,N,04,09,2008-04-09,,other/NA,P.M.,spearfishing,spearfishing
1276,2008,Unprovoked,usa,M,15,N,03,25,2008-03-25,15.0,other/NA,A.M.,wading,wading
1277,2008,Unprovoked,usa,,,N,04,08,2008-04-08,,other/NA,P.M.,surfing,surfing
1278,2008,Unprovoked,australia,M,16,Y,04,08,2008-04-08,16.0,bull shark,P.M.,body boarding,body boarding
1279,2008,Unprovoked,usa,M,18,N,04,03,2008-04-03,18.0,other/NA,,walking,Other
1280,2008,Unprovoked,south africa,M,39,N,03,28,2008-03-28,39.0,other/NA,A.M.,fishing,fishing
1281,2008,Unprovoked,usa,M,52,N,03,28,2008-03-28,52.0,other/NA,P.M.,surfing,surfing
1282,2008,Unprovoked,usa,M,,N,03,28,2008-03-28,,other/NA,A.M.,boogie boarding,boogie boarding
1283,2008,Unprovoked,usa,M,13,N,03,23,2008-03-23,13.0,other/NA,P.M.,walking,Other
1284,2008,Unprovoked,usa,M,14,N,03,21,2008-03-21,14.0,other/NA,,wading,wading
1285,2008,Unprovoked,usa,M,8,N,03,15,2008-03-15,,other/NA,,jet skiing,Other
1286,2008,Unprovoked,usa,M,27,N,03,07,2008-03-07,27.0,white shark,P.M.,surfing,surfing
1287,2008,Unprovoked,bahamas,M,49,Y,02,24,2008-02-24,49.0,bull shark,P.M.,diving,diving
1288,2008,Unprovoked,french polynesia,M,26,N,02,21,2008-02-21,26.0,other/NA,A.M.,spearfishing,spearfishing
